,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
74,0.7400000000000004,"(70.5, 28.05, 36.058)","(40.35, 14.1, 55.418)","(35.55, 22.35, 75.746)","(15.6, -4.5, 27.588)","(8.25, -15.3, 39.688)","(0.3, -7.2, 25.41)","(-2.4, -8.85, 42.35)","(9.75, -11.1, 27.104)","(0.3, -20.4, 34.364)"
75,0.7500000000000004,"(68.4, 27.45, 36.542)","(42.15, 14.7, 53.724)","(38.7, 22.8, 78.166)","(17.4, -3.75, 29.766)","(9.75, -15.3, 40.898)","(0.45, -6.3, 26.136)","(-4.5, -9.9, 42.592)","(8.55, -11.25, 29.282)","(2.7, -21.75, 35.574)"
76,0.7600000000000005,"(69.9, 27.9, 35.09)","(39.45, 14.85, 54.45)","(38.85, 23.7, 78.166)","(16.05, -6.0, 28.798)","(10.5, -16.05, 40.898)","(0.3, -6.45, 26.378)","(-4.35, -9.3, 41.14)","(8.55, -11.25, 28.798)","(3.15, -21.3, 33.638)"
77,0.7700000000000005,"(68.7, 28.8, 34.848)","(40.95, 14.85, 56.386)","(38.85, 24.0, 76.23)","(16.65, -3.9, 28.072)","(9.45, -15.75, 39.93)","(0.3, -6.15, 25.41)","(-3.45, -11.55, 40.656)","(6.6, -11.25, 29.04)","(1.2, -20.55, 33.88)"
78,0.7800000000000005,"(68.4, 29.55, 35.816)","(41.55, 15.0, 55.418)","(38.7, 21.3, 79.376)","(16.8, -4.5, 24.684)","(10.5, -15.45, 41.624)","(1.8, -7.2, 22.748)","(-3.3, -10.2, 40.656)","(7.5, -10.8, 28.798)","(1.65, -20.1, 32.67)"
79,0.7900000000000005,"(68.7, 26.25, 35.816)","(41.1, 14.25, 56.144)","(37.35, 24.15, 78.408)","(17.4, -3.45, 28.314)","(9.75, -14.55, 41.14)","(1.35, -6.45, 23.958)","(-5.85, -9.3, 39.688)","(8.1, -12.3, 27.588)","(2.55, -19.8, 32.912)"
80,0.8000000000000005,"(69.45, 27.3, 35.574)","(40.5, 13.8, 55.902)","(38.1, 21.6, 77.198)","(16.95, -4.35, 27.588)","(10.5, -15.45, 42.35)","(2.7, -6.75, 26.378)","(-2.85, -9.0, 41.624)","(9.6, -12.6, 27.83)","(1.05, -20.25, 36.058)"
81,0.8100000000000005,"(68.7, 28.8, 35.574)","(41.4, 15.0, 52.756)","(39.15, 22.35, 76.23)","(16.8, -4.8, 26.62)","(9.15, -14.1, 41.866)","(0.6, -7.05, 25.652)","(-4.05, -10.65, 40.898)","(7.05, -10.95, 30.008)","(0.75, -23.1, 33.88)"
82,0.8200000000000005,"(68.55, 26.55, 36.542)","(41.85, 16.35, 56.144)","(39.45, 23.25, 75.504)","(16.95, -4.2, 28.556)","(10.2, -15.9, 40.898)","(0.6, -6.9, 25.894)","(-4.2, -10.2, 40.172)","(8.55, -13.05, 29.524)","(2.7, -21.9, 33.88)"
83,0.8300000000000005,"(69.75, 29.1, 35.574)","(42.15, 14.1, 55.66)","(37.8, 21.6, 76.23)","(17.85, -3.9, 26.378)","(11.1, -15.9, 43.076)","(1.5, -6.45, 25.652)","(-3.0, -9.9, 42.592)","(6.9, -11.1, 28.556)","(3.15, -21.3, 33.396)"
