,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
63,0.6300000000000003,"(42.15, -10.35, 16.456)","(55.05, 13.5, 95.832)","(3.9, -16.95, 29.524)","(17.85, -5.55, 27.83)","(9.75, -15.3, 41.14)","(1.65, -6.0, 27.104)","(-2.25, -8.4, 41.14)","(9.3, -10.2, 29.04)","(1.05, -22.05, 34.848)"
64,0.6400000000000003,"(43.95, -12.45, 18.392)","(55.2, 13.65, 96.316)","(1.8, -15.6, 26.62)","(17.1, -4.8, 28.556)","(9.9, -15.6, 42.834)","(1.35, -7.05, 27.83)","(-4.35, -9.15, 42.35)","(9.15, -10.95, 31.46)","(2.85, -21.75, 33.396)"
65,0.6500000000000004,"(42.45, -10.65, 17.666)","(53.7, 13.5, 96.074)","(-0.45, -14.85, 29.04)","(16.65, -5.25, 26.62)","(11.1, -15.0, 42.592)","(2.85, -6.6, 23.232)","(-2.55, -9.15, 39.93)","(8.85, -9.75, 28.314)","(1.8, -22.35, 32.912)"
66,0.6600000000000004,"(41.25, -13.05, 20.812)","(53.4, 13.05, 96.8)","(0.3, -20.25, 30.25)","(17.25, -5.7, 27.83)","(9.3, -16.2, 40.656)","(1.35, -6.45, 27.346)","(-2.85, -8.4, 43.802)","(7.65, -10.8, 31.702)","(0.45, -20.4, 29.524)"
67,0.6700000000000004,"(42.75, -9.15, 14.52)","(54.0, 12.45, 94.864)","(2.4, -19.65, 32.186)","(16.65, -6.45, 28.314)","(9.15, -17.55, 42.35)","(2.25, -7.05, 25.894)","(-1.8, -10.95, 39.446)","(9.3, -10.65, 31.46)","(1.5, -21.3, 35.574)"
68,0.6800000000000004,"(42.15, -9.9, 12.342)","(55.05, 13.35, 96.8)","(0.15, -17.25, 31.702)","(16.2, -6.0, 28.798)","(10.65, -15.0, 43.802)","(2.85, -8.25, 26.378)","(-3.9, -8.1, 42.592)","(8.4, -10.2, 28.072)","(1.65, -21.15, 35.09)"
69,0.6900000000000004,"(41.7, -10.95, 12.826)","(55.35, 13.65, 96.316)","(0.15, -16.65, 28.556)","(16.5, -5.25, 28.798)","(9.9, -15.75, 40.414)","(0.45, -6.9, 25.652)","(-3.6, -8.25, 39.446)","(10.05, -10.05, 30.25)","(2.85, -21.75, 35.09)"
70,0.7000000000000004,"(40.8, -11.25, 20.812)","(55.05, 12.75, 95.59)","(0.75, -16.35, 27.588)","(17.25, -3.3, 29.04)","(9.3, -16.95, 42.108)","(1.35, -6.3, 28.314)","(-2.7, -8.55, 40.898)","(7.95, -10.8, 30.976)","(1.65, -21.45, 34.364)"
71,0.7100000000000004,"(41.55, -9.45, 15.246)","(55.05, 13.65, 93.896)","(1.65, -17.25, 28.798)","(15.3, -4.8, 28.314)","(10.05, -16.5, 42.834)","(1.35, -8.55, 27.83)","(-2.25, -9.9, 41.866)","(8.55, -12.3, 28.072)","(1.2, -20.4, 32.912)"
72,0.7200000000000004,"(43.5, -7.5, 18.876)","(54.9, 12.9, 95.106)","(3.75, -15.3, 29.766)","(17.4, -4.5, 28.556)","(10.35, -15.6, 41.866)","(3.75, -7.65, 26.378)","(-3.45, -8.4, 42.108)","(7.95, -10.5, 29.04)","(1.05, -21.75, 35.09)"
73,0.7300000000000004,"(41.85, -11.7, 15.972)","(54.9, 13.65, 95.59)","(1.5, -14.85, 31.218)","(15.9, -5.1, 28.072)","(9.9, -16.35, 40.898)","(1.8, -7.8, 26.136)","(-3.9, -9.75, 40.656)","(7.95, -11.1, 29.04)","(3.0, -21.6, 33.88)"
74,0.7400000000000004,"(44.55, -12.15, 13.31)","(54.3, 13.35, 95.348)","(0.9, -17.85, 26.136)","(16.8, -7.65, 26.62)","(10.05, -16.5, 41.624)","(2.25, -5.85, 28.072)","(-3.15, -8.4, 39.446)","(9.15, -9.6, 29.766)","(3.6, -21.75, 37.51)"
75,0.7500000000000004,"(41.4, -11.4, 18.392)","(54.45, 12.9, 96.8)","(3.45, -17.7, 26.136)","(16.8, -5.85, 28.556)","(10.05, -15.0, 40.898)","(2.4, -7.8, 26.378)","(-3.0, -9.45, 40.172)","(8.1, -11.55, 29.04)","(1.65, -21.75, 35.09)"
76,0.7600000000000005,"(40.05, -11.85, 14.52)","(54.6, 13.5, 96.316)","(1.65, -18.15, 27.588)","(15.3, -4.2, 26.62)","(10.8, -15.9, 43.802)","(2.25, -6.45, 26.62)","(-3.6, -8.55, 42.108)","(7.95, -10.5, 28.556)","(1.5, -19.8, 34.122)"
77,0.7700000000000005,"(40.95, -10.65, 14.278)","(56.1, 13.2, 95.106)","(2.7, -19.8, 27.83)","(16.2, -5.7, 28.314)","(9.9, -15.6, 41.624)","(1.2, -7.05, 26.862)","(-4.05, -8.7, 40.172)","(8.55, -10.95, 31.218)","(2.25, -20.1, 34.364)"
78,0.7800000000000005,"(44.55, -8.55, 18.15)","(54.75, 13.95, 95.832)","(2.4, -17.85, 32.428)","(16.35, -7.05, 29.524)","(9.45, -14.85, 42.35)","(1.95, -7.2, 26.378)","(-3.0, -8.7, 40.414)","(8.25, -11.25, 29.524)","(1.65, -22.35, 32.912)"
79,0.7900000000000005,"(44.4, -11.55, 18.392)","(54.3, 13.5, 95.832)","(0.0, -17.1, 25.894)","(17.1, -6.3, 27.346)","(10.35, -14.55, 43.076)","(2.4, -8.4, 26.62)","(-3.75, -7.65, 41.624)","(7.5, -10.8, 29.524)","(1.65, -20.7, 34.848)"
80,0.8000000000000005,"(43.05, -12.75, 16.698)","(55.5, 14.4, 95.106)","(-0.15, -20.25, 29.524)","(16.5, -3.9, 26.136)","(9.6, -17.1, 41.866)","(2.4, -7.5, 25.41)","(-4.5, -10.65, 41.866)","(7.5, -9.75, 27.346)","(2.1, -21.9, 30.25)"
81,0.8100000000000005,"(41.55, -12.15, 18.876)","(55.2, 13.65, 95.348)","(-0.45, -18.45, 25.41)","(17.25, -6.0, 27.83)","(10.05, -16.05, 42.592)","(2.25, -5.55, 26.62)","(-3.3, -9.45, 41.382)","(9.75, -10.95, 29.282)","(3.15, -21.45, 33.396)"
82,0.8200000000000005,"(41.85, -11.4, 16.214)","(55.5, 14.4, 95.348)","(3.9, -17.1, 27.104)","(18.45, -5.4, 26.862)","(10.8, -15.75, 39.93)","(2.55, -6.0, 24.442)","(-3.45, -8.4, 42.35)","(9.45, -10.5, 29.524)","(1.5, -22.8, 34.606)"
83,0.8300000000000005,"(43.2, -7.35, 15.004)","(54.15, 13.65, 94.38)","(2.7, -20.7, 31.218)","(16.2, -8.25, 29.282)","(10.95, -16.8, 41.14)","(1.5, -5.85, 27.588)","(-2.1, -9.15, 43.56)","(10.05, -10.65, 29.282)","(1.5, -20.7, 32.186)"
84,0.8400000000000005,"(41.55, -11.55, 19.602)","(55.05, 13.05, 94.138)","(0.6, -17.4, 31.46)","(15.9, -6.3, 28.314)","(10.05, -15.9, 41.14)","(2.55, -6.6, 28.072)","(-3.0, -9.6, 44.044)","(8.55, -10.05, 27.588)","(2.25, -20.85, 34.122)"
85,0.8500000000000005,"(41.55, -11.7, 19.844)","(55.5, 13.5, 95.106)","(0.0, -15.3, 31.702)","(17.7, -5.85, 29.04)","(10.8, -16.65, 42.108)","(0.75, -6.9, 27.83)","(-2.85, -10.05, 39.204)","(7.65, -11.55, 28.072)","(1.2, -22.2, 33.396)"
